brand,model,GPRS,EDGE,announced,dimentions,weight_g,SIM,display_type,display_resolution,OS,CPU,Chipset,GPU,memory_card,internal_memory,RAM,primary_camera,secondary_camera,loud_speaker,audio_jack,WLAN,GPS,NFC,radio,USB,sensors,battery,colors,approx_price_EUR,img_url,
vivo,Y22,Yes,Yes,2013,130.5 x 66.9 x 8.6 mm (5.14 x 2.63 x 0.34 in),126,Dual SIM (Micro-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,4.5 inches (~63.9% screen-to-body ratio),Android 4.2.2 (Jelly Bean),Quad-core 1.3 GHz Cortex-A7,Mediatek MT6582,Mali-400MP2,microSD  up to 256 GB (dedicated slot),4 GB,1 GB RAM,8 MP| autofocus| LED flash,Yes,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,Yes with A-GPS,,FM radio,microUSB 2.0,Accelerometer| proximity| compass,Removable Li-Ion 1900 mAh battery,White| Black,,http://cdn2.gsmarena.com/vv/bigpic/vivo-y22.jpg,
vivo,Y15,Yes,Yes,2013,131.4 x 66.2 x 9 mm (5.17 x 2.61 x 0.35 in),130,Dual SIM (Micro-SIM| dual stand-by),Capacitive touchscreen  16M colors,4.5 inches (~64.1% screen-to-body ratio),Android 4.2.2 (Jelly Bean),Quad-core 1.3 GHz Cortex-A7,Mediatek MT6582,Mali-400MP2,microSD  up to 256 GB (dedicated slot),4 GB,512 MB RAM,5 MP| autofocus| LED flash,2 MP,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,Yes with A-GPS,,FM radio,microUSB 2.0,Accelerometer| proximity| compass,Removable Li-Ion 1900 mAh battery,White| Black,110,http://cdn2.gsmarena.com/vv/bigpic/vivo-y15.jpg,
Xiaomi,Mi Max 2,Yes,Yes,2017 May,174.1 x 88.7 x 7.6 mm (6.85 x 3.49 x 0.30 in),211,Dual SIM (Nano-SIM/ Micro-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,6.44 inches (~74.0% screen-to-body ratio),Android 7.1.1 (Nougat),Octa-core 2.0 GHz Cortex-A53,Qualcomm MSM8953 Snapdragon 625,Adreno 506,microSD  up to 256 GB (uses SIM 1 slot),64/128 GB,4 GB RAM,12 MP| f/2.2| phase detection autofocus| dual-LED (dual tone) flash,5 MP| f/2.0,Yes with stereo speakers,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| DLNA| hotspot,Yes with A-GPS GLONASS BDS,Yes,To be confirmed,Type-C 1.0 reversible connector,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 5300 mAh battery,Gold,280,http://cdn2.gsmarena.com/vv/bigpic/xiaomi-mi-max2.jpg,
Xiaomi,Redmi 4 (4X),Yes,Yes,2017 May,139.2 x 70 x 8.7 mm (5.48 x 2.76 x 0.34 in),150,Dual SIM (Nano-SIM/ Micro-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.0 inches (~70.7% screen-to-body ratio),Android 6.0.1 (Marshmallow),Octa-core 1.4 GHz Cortex-A53,Qualcomm MSM8940 Snapdragon 435,Adreno 505,microSD  up to 128 GB (uses SIM 2 slot),16 GB,2 GB RAM or 32 GB| 3 GB RAM or 64 GB| 4 GB RAM,13 MP| f/2.0| phase detection autofocus| LED flash,5 MP| f/2.2| 1080p,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS BDS,,FM radio,microUSB 2.0,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Po 4100 mAh battery,Black| Gold,110,http://cdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-4x.jpg,
Xiaomi,Mi 6,Yes,Yes,2017 April,145.2 x 70.5 x 7.5 mm (5.72 x 2.78 x 0.30 in),168,Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.15 inches (~71.4% screen-to-body ratio),Android 7.1.1 (Nougat),Octa-core (4x2.45 GHz Kryo & 4x1.9 GHz Kryo),Qualcomm MSM8998 Snapdragon 835,Adreno 540,No,64/128 GB,6 GB RAM,Dual 12 MP (27mm| f/1.8| OIS 4-axis & 52mm| f/2.6)| phase detection autofocus| dual-LED (dual tone) flash|,8 MP| 1080p,Yes with stereo speakers,No,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| DLNA| hotspot,Yes with A-GPS GLONASS BDS,Yes,No,Type-C 1.0 reversible connector,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass| barometer,Non-removable Li-Po 3350 mAh battery,Ceramic Black| Black| Blue| White,400,http://cdn2.gsmarena.com/vv/bigpic/xiaomi-mi-6.jpg,
Xiaomi,Mi Pad 3,No,No,2017 April,200.4 x 132.6 x 7 mm (7.89 x 5.22 x 0.28 in),328,No,IPS LCD capacitive touchscreen  16M colors,7.9 inches (~71.8% screen-to-body ratio),Android OS,Hexa-core (3x2.1 GHz Cortex-A72 & 3x1.7 GHz Cortex-A53),Mediatek MT8176,PowerVR GX6250,No,64 GB,4 GB RAM,13 MP| f/2.2,5 MP| f/2.0,Yes with stereo speakers,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| hotspot,Yes,,To be confirmed,Type-C 1.0 reversible connector,Accelerometer| gyro| compass,Non-removable Li-Po 6600 mAh battery,Champagne Gold,290,http://cdn2.gsmarena.com/vv/bigpic/xiaomi-mi-pad-3-1.jpg,
Xiaomi,Mi 5c,Yes,Yes,2017 February,144.4 x 69.7 x 7.1 mm (5.69 x 2.74 x 0.28 in),135,Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.15 inches (~72.6% screen-to-body ratio),Android 7.1 (Nougat),Octa-core (4x2.2 GHz Cortex-A53 & 4x1.4 GHz Cortex-A53),Xiaomi Surge S1,Mali-T860MP4,No,64 GB,3 GB RAM,12 MP| f/2.2| 27mm| phase detection autofocus| LED flash,8 MP| f/2.2| 27mm| 1080p,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| WiFi Direct| hotspot,Yes with A-GPS GLONASS BDS,,FM radio,Type-C 1.0 reversible connector,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 2860 mAh battery,Black| Gold| Rose Gold,300,http://cdn2.gsmarena.com/vv/bigpic/xiaomi-mi-5c.jpg,
Xiaomi,Redmi Note 4X,Yes,Yes,2017 February,151 x 76 x 8.5 mm (5.94 x 2.99 x 0.33 in),165,Dual SIM (Micro-SIM/Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.5 inches (~72.7% screen-to-body ratio),Android 6.0 (Marshmallow),Octa-core 2.0 GHz Cortex-A53,Qualcomm MSM8953 Snapdragon 625,Adreno 506,microSD  up to 256 GB (uses SIM 2 slot),32 GB,3 RAM or 64 GB| 4 GB RAM,13 MP| f/2.0| phase detection autofocus| dual-LED (dual tone) flash,5 MP| f/2.0| 1080p,Yes,Yes,Wi-Fi 802.11 a/b/g/n| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS BDS,,FM radio,microUSB 2.0| USB On-The-Go,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Po 4100 mAh battery,Gray| Gold| Black| Pink,180,http://cdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-note-4x.jpg,
Xiaomi,Redmi Note 4,Yes,Yes,2017 January,151 x 76 x 8.5 mm (5.94 x 2.99 x 0.33 in),165,Dual SIM (Micro-SIM/Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.5 inches (~72.7% screen-to-body ratio),Android 6.0 (Marshmallow),Octa-core 2.0 GHz Cortex-A53,Qualcomm MSM8953 Snapdragon 625,Adreno 506,microSD  up to 256 GB (uses SIM 2 slot),32 GB,2/3 GB RAM or 64 GB| 4 GB RAM,13 MP| f/2.0| phase detection autofocus| dual-LED (dual tone) flash|,5 MP| f/2.0| 1080p,Yes,Yes,Wi-Fi 802.11 a/b/g/n| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS BDS,,FM radio,microUSB 2.0| USB On-The-Go,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Po 4100 mAh battery,Gray| Gold| Black,160,http://cdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-note-4-sn.jpg,
Xiaomi,Redmi 4a,Yes,Yes,2016 November,139.9 x 70.4 x 8.5 mm (5.51 x 2.77 x 0.33 in),131.5,Dual SIM (Nano-SIM/ Micro-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.0 inches (~69.0% screen-to-body ratio),Android 6.0.1 (Marshmallow),Quad-core 1.4 GHz Cortex-A53,Qualcomm MSM8917 Snapdragon 425,Adreno 308,microSD  up to 256 GB (uses SIM 2 slot),16/32 GB,2 GB RAM,13 MP| f/2.2| autofocus| LED flash|,5 MP| f/2.2,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS BDS,,FM radio,microUSB 2.0,Accelerometer| gyro| proximity,Non-removable Li-Ion 3120 mAh battery,Gold| Rose Gold| Dark Gray,110,http://cdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-4a-.jpg,
Xiaomi,Redmi 4 (China),Yes,Yes,2016 November,141.3 x 69.6 x 8.9 mm (5.56 x 2.74 x 0.35 in),156,Dual SIM,IPS LCD capacitive touchscreen  16M colors,5.0 inches (~69.1% screen-to-body ratio),Android 6.0.1 (Marshmallow),Octa-core 1.4 GHz Cortex-A53,Qualcomm MSM8937 Snapdragon 430,Adreno 505,microSD  up to 256 GB (uses SIM 2 slot),16 GB,2 GB RAM,13 MP| f/2.2| phase detection autofocus| LED flash,5 MP| f/2.2| 1080p,Yes,Yes,Wi-Fi 802.11 a/b/g/n| dual-band| WiFi Direct| hotspot,Yes with A-GPS GLONASS BDS,,FM radio,microUSB 2.0,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Po 4100 mAh battery,Gold| Dark Gray| Silver,130,http://cdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-4-prime-.jpg,
Xiaomi,Redmi 4 Prime,Yes,Yes,2016 November,141.3 x 69.6 x 8.9 mm (5.56 x 2.74 x 0.35 in),156,Dual SIM,IPS LCD capacitive touchscreen  16M colors,5.0 inches (~70.1% screen-to-body ratio),Android 6.0.1 (Marshmallow),Octa-core 2.0 GHz Cortex-A53,Qualcomm MSM8953 Snapdragon 625,Adreno 506,microSD  up to 256 GB (uses SIM 2 slot),32 GB,3 GB RAM,13 MP| f/2.2| phase detection autofocus| dual-LED (dual tone) flash|,5 MP| f/2.2| 1080p,Yes,Yes,Wi-Fi 802.11 a/b/g/n| dual-band| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS BDS,,FM radio,microUSB 2.0| USB On-The-Go,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Po 4100 mAh battery,Gold| Dark Gray| Silver,160,http://cdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-4-prime-new.jpg,
Xiaomi,Mi Mix,Yes,Yes,2016 October,158.8 x 81.9 x 7.9 mm (6.25 x 3.22 x 0.31 in),209,Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,6.4 inches (~83.6% screen-to-body ratio),Android 6.0 (Marshmallow)| planned upgrade to 7.0 (Nougat),Quad-core (2x2.35 GHz Kryo & 2x2.19 GHz Kryo),Qualcomm MSM8996 Snapdragon 821,Adreno 530,No,128 GB,4 GB RAM or 256 GB| 6 GB RAM,16 MP| f/2.0| EIS (gyro)| phase detection autofocus| dual-LED (dual tone) flash|,5 MP,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| WiFi Direct| hotspot,Yes with A-GPS GLONASS BDS,Yes,No,Type-C 1.0 reversible connector,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass| barometer,Non-removable Li-Ion 4400 mAh battery,Black| White,770,http://cdn2.gsmarena.com/vv/bigpic/xiaomi-mix-.jpg,
Xiaomi,Mi Note 2,Yes,Yes,2016 October,156.2 x 77.3 x 7.6 mm (6.15 x 3.04 x 0.30 in),166,Dual SIM (Nano-SIM| dual stand-by),AMOLED capacitive touchscreen  16M colors,5.7 inches (~74.2% screen-to-body ratio),Android 6.0 (Marshmallow),Quad-core (2x2.35 GHz Kryo & 2x1.6 GHz Kryo),Qualcomm MSM8996 Snapdragon 821,Adreno 530,No,64 GB,4 GB RAM or 128 GB| 6 GB RAM,22.5 MP| f/2.0| EIS (gyro)| phase detection autofocus| dual-LED (dual tone) flash|,8 MP| f/2.0| autofocus,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| WiFi Direct| hotspot,Yes with A-GPS GLONASS BDS,Yes,No,Type-C 1.0 reversible connector,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass| barometer,Non-removable Li-Ion 4070 mAh battery,Black| Gold| Silver,610,http://cdn2.gsmarena.com/vv/bigpic/xiaomi-mi-note2-.jpg,
Xiaomi,Mi 5s Plus,Yes,Yes,2016 September,154.6 x 77.7 x 8 mm (6.09 x 3.06 x 0.31 in),168,Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.7 inches (~74.6% screen-to-body ratio),Android 6.0 (Marshmallow),Quad-core (2x2.35 GHz Kryo & 2x2.2 GHz Kryo),Qualcomm MSM8996 Snapdragon 821,Adreno 530,No,64 GB,4 GB RAM or 128 GB| 6 GB RAM,Dual 13 MP| f/2.0| phase detection autofocus| dual-LED (dual tone) flash|,"4 MP| f/2.0| 1/3"" sensor size| 2碌m pixel size| 1080p",Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| DLNA| hotspot,Yes with A-GPS GLONASS BDS,Yes,No,Type-C 1.0 reversible connector,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass| barometer,Non-removable 3800 mAh battery,Silver| Gray| Gold| Rose Gold,370,http://cdn2.gsmarena.com/vv/bigpic/xiaomi-mi-5s-plus.jpg,
Xiaomi,Mi 5s,Yes,Yes,2016 September,145.6 x 70.3 x 8.3 mm (5.73 x 2.77 x 0.33 in),145,Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.15 inches (~71.4% screen-to-body ratio),Android 6.0 (Marshmallow),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Qualcomm MSM8996 Snapdragon 821,Adreno 530,No,64 GB,3 GB RAM or 128 GB| 4 GB RAM,12 MP| f/2.0| phase detection autofocus| dual-LED (dual tone) flash|,"4 MP| f/2.0| 1/3"" sensor size| 2碌m pixel size| 1080p",Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| DLNA| hotspot,Yes with A-GPS GLONASS BDS,Yes,No,Type-C 1.0 reversible connector,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass| barometer,Non-removable 3200 mAh battery,Silver| Gray| Gold| Rose Gold,310,http://cdn2.gsmarena.com/vv/bigpic/xiaomi-mi-5s1.jpg,
Xiaomi,Redmi Note 4 (MediaTek),Yes,Yes,2016 August,151 x 76 x 8.4 mm (5.94 x 2.99 x 0.33 in),175,Dual SIM (Micro-SIM/Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.5 inches (~72.7% screen-to-body ratio),Android 6.0 (Marshmallow),Deca-core 2.1 GHz,Mediatek MT6797 Helio X20,Mali-T880 MP4,microSD  up to 256 GB (uses SIM 2 slot),16 GB,2 GB RAM - Standard edition,13 MP| f/2.0| phase detection autofocus| dual-LED (dual tone) flash|,5 MP| f/2.0| 720p,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| WiFi Direct| hotspot,Yes with A-GPS GLONASS BDS,,FM radio,microUSB 2.0| USB On-The-Go,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Po 4100 mAh battery,Silver| Gray| Gold| Blue| Black,170,http://cdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-note-4.jpg,
Xiaomi,Redmi Pro,Yes,Yes,2016 July,151.5 x 76.2 x 8.2 mm (5.96 x 3.00 x 0.32 in),174,Dual SIM (Nano-SIM/ Micro-SIM| dual stand-by),LTPS-AMOLED capacitive touchscreen  16M colors,5.5 inches (~72.2% screen-to-body ratio),Android 6.0 (Marshmallow),Deca-core 2.5 GHz - Exclusive edition,Mediatek MT6797T Helio X25 - High & Exclusive editions,Mali-T880 MP4,microSD  up to 256 GB (uses SIM 2 slot),128 GB,4 GB RAM - Exclusive edition,Dual 13 MP + 5MP| f/2.0| phase detection autofocus| dual-LED (dual tone) flash|,5 MP| f/2.0| 1080p,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS BDS,,FM radio; recording,Type-C 1.0 reversible connector,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 4050 mAh battery,Silver| Gold| Gray,210,http://cdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-pro.jpg,
Xiaomi,Redmi 3x,Yes,Yes,2016 June,139.3 x 69.6 x 8.5 mm (5.48 x 2.74 x 0.33 in),144,Dual SIM (Micro-SIM/Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.0 inches (~71.1% screen-to-body ratio),Android 6.0.1 (Marshmallow),Octa-core 1.4 GHz Cortex-A53,Qualcomm MSM8937 Snapdragon 430,Adreno 505,microSD  up to 256 GB (uses SIM 2 slot),32 GB,2 GB RAM,13 MP| f/2.0| phase detection autofocus| LED flash,5 MP| f/2.2| 1080p,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS BDS,,FM radio,microUSB 2.0,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 4100 mAh battery,Gold| Dark Gray| Silver,170,http://cdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-3x.jpg,
Xiaomi,Redmi 3s Prime,Yes,Yes,2016 August,139.3 x 69.6 x 8.5 mm (5.48 x 2.74 x 0.33 in),144,Dual SIM (Micro-SIM/Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.0 inches (~71.1% screen-to-body ratio),Android 6.0.1 (Marshmallow),Octa-core 1.4 GHz Cortex-A53,Qualcomm MSM8937 Snapdragon 430,Adreno 505,microSD  up to 256 GB (uses SIM 2 slot),32 GB,3 GB RAM,13 MP| f/2.0| phase detection autofocus| LED flash|,5 MP| f/2.2| 1080p,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS BDS,,FM radio,microUSB 2.0,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 4100 mAh battery,Gold| Dark Gray| Silver,150,http://cdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-3-pro-.jpg,
Xiaomi,Redmi 3s,Yes,Yes,2016 June,139.3 x 69.6 x 8.5 mm (5.48 x 2.74 x 0.33 in),144,Dual SIM (Micro-SIM/Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.0 inches (~71.1% screen-to-body ratio),Android 6.0.1 (Marshmallow),Octa-core 1.4 GHz Cortex-A53,Qualcomm MSM8937 Snapdragon 430,Adreno 505,microSD  up to 256 GB (uses SIM 2 slot),16 GB,2 GB RAM,13 MP| f/2.0| phase detection autofocus| LED flash|,5 MP| f/2.2| 1080p,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS BDS,,FM radio,microUSB 2.0,Accelerometer| gyro| proximity| compass,Non-removable Li-Ion 4100 mAh battery,Gold| Dark Gray| Silver,120,http://cdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-3s.jpg,
Xiaomi,Redmi 3 Pro,Yes,Yes,2016 March,139.3 x 69.6 x 8.5 mm (5.48 x 2.74 x 0.33 in),144,Dual SIM (Micro-SIM/Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.0 inches (~71.1% screen-to-body ratio),Android 5.1 (Lollipop),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.2 GHz Cortex-A53),Qualcomm MSM8939v2 Snapdragon 616,Adreno 405,microSD  up to 256 GB (uses SIM 2 slot),32 GB,3 GB RAM,13 MP| f/2.0| phase detection autofocus| LED flash|,5 MP| f/2.2| 1080p@30fps,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS BDS,,FM radio,microUSB 2.0,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 4100 mAh battery,Dark Gray| Silver| Gold,250,http://cdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-3-pro-.jpg,
Xiaomi,Mi 5,Yes,Yes,2016 February,144.6 x 69.2 x 7.3 mm (5.69 x 2.72 x 0.29 in),129,Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.15 inches (~73.1% screen-to-body ratio),Android 6.0 (Marshmallow)| upgradable to 7.0 (Nougat),Quad-core (2x1.8 GHz Kryo & 2x1.36 GHz Kryo) - Standard edition,Qualcomm MSM8996 Snapdragon 820,Adreno 530,No,128 GB,4 GB RAM - Pro edition,16 MP| f/2.0| phase detection autofocus| OIS (4-axis)| dual-LED (dual tone) flash|,"4 MP| f/2.0| 1/3"" sensor size| 2碌m pixel size| 1080p@30fps",Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| DLNA| hotspot,Yes with A-GPS GLONASS BDS,Yes,No,Type-C 1.0 reversible connector,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass| barometer,Non-removable Li-Po 3000 mAh battery,Black| White| Gold| Ceramic,240,http://cdn2.gsmarena.com/vv/bigpic/xiaomi-mi-5.jpg,
Xiaomi,Mi Max,Yes,Yes,2016 May,173.1 x 88.3 x 7.5 mm (6.81 x 3.48 x 0.30 in),203,Dual SIM (Nano-SIM/ Micro-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,6.44 inches (~74.8% screen-to-body ratio),Android 6.0 (Marshmallow),Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72),Qualcomm MSM8956 Snapdragon 650,Adreno 510,microSD  up to 256 GB (uses SIM 1 slot),32/64 GB,3 GB RAM,16 MP| f/2.0| phase detection autofocus| dual-LED (dual tone) flash|,5 MP| f/2.0,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| DLNA| hotspot,Yes with A-GPS GLONASS BDS,,FM radio| recording,microUSB 2.0| USB Host,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 4850 mAh battery,Gray| Silver| Gold,170,http://cdn2.gsmarena.com/vv/bigpic/xiaomi-mi-max-.jpg,
Xiaomi,Mi 4s,Yes,Yes,2016 February,139.3 x 70.8 x 7.8 mm (5.48 x 2.79 x 0.31 in),133,Dual SIM (Micro-SIM/Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.0 inches (~69.9% screen-to-body ratio),Android 5.1 (Lollipop),Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A57),Qualcomm MSM8992 Snapdragon 808,Adreno 418,microSD  up to 256 GB (uses SIM 2 slot),64 GB,3 GB RAM,13 MP| f/2.0| phase detection autofocus| dual-LED (dual tone) flash|,5 MP| f/2.0| 1080p,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| WiFi Direct| hotspot,Yes with A-GPS GLONASS BDS,,No,Type-C 1.0 reversible connector,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Ion 3260 mAh battery,Black| White| Gold| Pink,220,http://cdn2.gsmarena.com/vv/bigpic/xiaomi-mi-4s.jpg,
Xiaomi,Redmi Note 3,Yes,Yes,2016 January,150 x 76 x 8.7 mm (5.91 x 2.99 x 0.34 in),164,Dual SIM (Micro-SIM/Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.5 inches (~72.4% screen-to-body ratio),Android 5.1.1 (Lollipop)| upgradable to 6.0.1 (Marshmallow),Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72),Qualcomm MSM8956 Snapdragon 650,Adreno 510,microSD  up to 256 GB (uses SIM 2 slot),16 GB,2 GB RAM - Standard version,16 MP| f/2.0| phase detection autofocus| dual-LED (dual tone) flash|,5 MP| f/2.0| 1080p,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| WiFi Direct| hotspot,Yes with A-GPS GLONASS BDS,,Stereo FM radio| recording,microUSB 2.0| USB On-The-Go,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Po 4050 mAh battery,Silver| Gray| Gold,160,http://cdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-note-3.jpg,
Xiaomi,Redmi 3,Yes,Yes,2016 January,139.3 x 69.6 x 8.5 mm (5.48 x 2.74 x 0.33 in),144,Dual SIM (Micro-SIM/Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.0 inches (~71.1% screen-to-body ratio),Android 5.1 (Lollipop),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.2 GHz Cortex-A53),Qualcomm MSM8939v2 Snapdragon 616,Adreno 405,microSD  up to 256 GB (uses SIM 2 slot),16 GB,2 GB RAM,13 MP| f/2.0| phase detection autofocus| LED flash|,5 MP| f/2.2| 1080p@30fps,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS BDS,,FM radio,microUSB 2.0,Accelerometer| gyro| proximity| compass,Non-removable Li-Ion 4100 mAh battery,Gold| Dark Gray| Silver| Classic Gold,160,http://cdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-3-.jpg,
Xiaomi,Redmi Note Prime,Yes,Yes,2015 December,154 x 78.7 x 9.4 mm (6.06 x 3.10 x 0.37 in),185,Dual SIM (Micro-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.5 inches (~68.8% screen-to-body ratio),Android 4.4.4 (KitKat),Quad-core 1.2 GHz Cortex-A53,Qualcomm MSM8916 Snapdragon 410,Adreno 306,microSD  up to 32 GB (dedicated slot),16 GB,2 GB RAM,13 MP| f/2.2| 28mm| autofocus| LED flash,5 MP| 720p,Yes,Yes,Wi-Fi 802.11 a/b/g/n| Wi-Fi Direct| hotspot,Yes with A-GPS GLONASS BDS,,Stereo FM radio,microUSB 2.0| USB Host,Accelerometer| gyro| proximity| compass,Removable Li-Po 3100 mAh battery,White,140,http://cdn2.gsmarena.com/vv/bigpic/xiaomi-redmi-note-prime-.jpg,
Xiaomi,Mi Pad 2,No,No,2015 November,200.4 x 132.6 x 7 mm (7.89 x 5.22 x 0.28 in),322,No,IPS LCD capacitive touchscreen  16M colors,7.9 inches (~71.8% screen-to-body ratio),Android OS/ Optional Windows 10 (64 GB model),Quad-core 2.24 GHz,Intel Atom X5-Z8500,Intel HD Graphics,No,16/64 GB,2 GB RAM,8 MP| f/2.0,5 MP,Yes with stereo speakers,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| hotspot,No,,No,Type-C 1.0 reversible connector,Accelerometer| gyro| compass,Non-removable Li-Po 6190 mAh battery,Dark grey| Champagne gold,180,http://cdn2.gsmarena.com/vv/bigpic/xiaomi-mi-pad-2.jpg,
